cluster_id,time_idx,timestamp,cluster_size,mean_abs_err,max_abs_err,sensor_ids,sensor_names,sensor_indices
1555,862,2024-01-01 20:44:06,2,0.012079786509275436,0.012179789133369923,1069;1071,UsTnChattanoogaTVA1069;UsTnKnoxville1071,54;55
4531,2178,2024-01-01 21:06:02,2,0.0120797548443079,0.012370485812425613,774;1055,UsNjTomsriver774;UsNjRedBank1055,20;50
5116,2643,2024-01-01 21:13:47,2,0.012079520151019096,0.01237702090293169,774;1055,UsNjTomsriver774;UsNjRedBank1055,20;50
7097,3781,2024-01-01 21:32:45,2,0.012075630947947502,0.012751543894410133,859;1364,UsCtUnivconn859;UsNyQueens1364,28;62
9891,5170,2024-01-01 21:55:54,2,0.012074364349246025,0.012482473626732826,781;1059,UsMoKirksville781;UsIlGalesburg1059,22;52
8230,4275,2024-01-01 21:40:59,2,0.012073732912540436,0.01238340139389038,764;1412,UsCoGolden764;UsNmSantaFe1412,18;71
3252,1734,2024-01-01 20:58:38,2,0.012072930112481117,0.014883700758218765,620;1398,UsIlChicago620;UsInImpa1398,0;67
12784,6346,2024-01-01 22:15:30,2,0.012072233483195305,0.014581147581338882,874;1059,UsWiDodgeville874;UsIlGalesburg1059,30;52
3287,1750,2024-01-01 20:58:54,2,0.012072156183421612,0.012378047220408916,1069;1071,UsTnChattanoogaTVA1069;UsTnKnoxville1071,54;55
5300,2874,2024-01-01 21:17:38,2,0.012071957811713219,0.014993526972830296,980;1425,UsMsHattiesburg980;UsGaWhigham1425,46;76
17513,7906,2024-01-01 22:41:30,2,0.012071870267391205,0.014175757765769958,973;1661,UsFlOrlando973;UsFlBonitaSprings1661,44;97
17040,7792,2024-01-01 22:39:36,2,0.012069739401340485,0.01286508422344923,973;1661,UsFlOrlando973;UsFlBonitaSprings1661,44;97
1998,1041,2024-01-01 20:47:05,2,0.012069350108504295,0.012274110689759254,1069;1071,UsTnChattanoogaTVA1069;UsTnKnoxville1071,54;55
