cluster_id,time_idx,timestamp,cluster_size,mean_abs_err,max_abs_err,sensor_ids,sensor_names,sensor_indices
13020,6457,2024-01-01 22:17:21,9,0.018883658573031425,0.053075212985277176,730;1644;1484;757;1496;1691;1358;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;93;81;17;83;101;60;66;57
17442,7888,2024-01-01 22:41:12,9,0.018152233213186264,0.057839907705783844,730;1644;1484;757;1496;1691;1358;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;93;81;17;83;101;60;66;57
17433,7886,2024-01-01 22:41:10,9,0.017585577443242073,0.046905308961868286,730;1644;1484;757;1496;1691;1358;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;93;81;17;83;101;60;66;57
17529,7911,2024-01-01 22:41:35,9,0.01749260537326336,0.034719083458185196,730;1644;1484;757;1496;1691;1358;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;93;81;17;83;101;60;66;57
13025,6458,2024-01-01 22:17:22,9,0.0165327787399292,0.04232640191912651,730;1644;1484;757;1496;1691;1358;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;93;81;17;83;101;60;66;57
16991,7778,2024-01-01 22:39:22,9,0.016002042219042778,0.045714426785707474,730;1644;1484;757;1496;1691;1358;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;93;81;17;83;101;60;66;57
17457,7892,2024-01-01 22:41:16,9,0.015154040418565273,0.019064512103796005,730;1644;1484;757;1496;1691;1358;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;93;81;17;83;101;60;66;57
17430,7885,2024-01-01 22:41:09,9,0.013968714512884617,0.01950492523610592,730;1644;1484;757;1496;1691;1358;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;93;81;17;83;101;60;66;57
12435,6215,2024-01-01 22:13:19,8,0.041119061410427094,0.15643583238124847,726;1644;757;1382;871;1144;1484;730,UsNdMduwilliston726;UsMtBillings1644;UsMtMtu757;UsWaSpokane1382;UsWaCentralia871;UsWaSpokane1144;UsNdMdudickinson1484;UsMTMduglendive730,10;93;17;66;29;57;81;11
12504,6231,2024-01-01 22:13:35,8,0.039926476776599884,0.15276722609996796,726;1484;730;757;1382;1358;871;1144,UsNdMduwilliston726;UsNdMdudickinson1484;UsMTMduglendive730;UsMtMtu757;UsWaSpokane1382;USWaBellingham1358;UsWaCentralia871;UsWaSpokane1144,10;81;11;17;66;60;29;57
13634,6658,2024-01-01 22:20:42,8,0.0398075170814991,0.19865483045578003,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
12450,6219,2024-01-01 22:13:23,8,0.03951765596866608,0.15002505481243134,726;1644;757;1144;1358;871;1484;730,UsNdMduwilliston726;UsMtBillings1644;UsMtMtu757;UsWaSpokane1144;USWaBellingham1358;UsWaCentralia871;UsNdMdudickinson1484;UsMTMduglendive730,10;93;17;57;60;29;81;11
17046,7794,2024-01-01 22:39:38,8,0.038997627794742584,0.20510001480579376,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
14080,6844,2024-01-01 22:23:48,8,0.03876844793558121,0.18088872730731964,726;1644;757;1382;1358;1144;1484;730,UsNdMduwilliston726;UsMtBillings1644;UsMtMtu757;UsWaSpokane1382;USWaBellingham1358;UsWaSpokane1144;UsNdMdudickinson1484;UsMTMduglendive730,10;93;17;66;60;57;81;11
12443,6217,2024-01-01 22:13:21,8,0.038610413670539856,0.13174408674240112,726;1644;757;1382;871;1144;1484;730,UsNdMduwilliston726;UsMtBillings1644;UsMtMtu757;UsWaSpokane1382;UsWaCentralia871;UsWaSpokane1144;UsNdMdudickinson1484;UsMTMduglendive730,10;93;17;66;29;57;81;11
17260,7845,2024-01-01 22:40:29,8,0.03788118064403534,0.2002371847629547,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
17235,7840,2024-01-01 22:40:24,8,0.0374622642993927,0.1985001116991043,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
12527,6236,2024-01-01 22:13:40,8,0.03736928850412369,0.14889660477638245,726;1484;730;757;1382;1358;871;1144,UsNdMduwilliston726;UsNdMdudickinson1484;UsMTMduglendive730;UsMtMtu757;UsWaSpokane1382;USWaBellingham1358;UsWaCentralia871;UsWaSpokane1144,10;81;11;17;66;60;29;57
12844,6387,2024-01-01 22:16:11,8,0.037330079823732376,0.19733484089374542,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
12843,6386,2024-01-01 22:16:10,8,0.03699375316500664,0.20327894389629364,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
14823,7074,2024-01-01 22:27:38,8,0.03682751581072807,0.1810271143913269,730;1484;970;764;757;1382;1358;1144,UsMTMduglendive730;UsNdMdudickinson1484;UsSdRapidcity970;UsCoGolden764;UsMtMtu757;UsWaSpokane1382;USWaBellingham1358;UsWaSpokane1144,11;81;43;18;17;66;60;57
12677,6304,2024-01-01 22:14:48,8,0.03678238391876221,0.18093329668045044,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
12533,6237,2024-01-01 22:13:41,8,0.036595627665519714,0.13361410796642303,726;1484;730;757;1382;1358;871;1144,UsNdMduwilliston726;UsNdMdudickinson1484;UsMTMduglendive730;UsMtMtu757;UsWaSpokane1382;USWaBellingham1358;UsWaCentralia871;UsWaSpokane1144,10;81;11;17;66;60;29;57
17624,7939,2024-01-01 22:42:03,8,0.03643732890486717,0.18464362621307373,730;1484;757;1496;1691;1358;1382;1144,UsMTMduglendive730;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;81;17;83;101;60;66;57
13630,6656,2024-01-01 22:20:40,8,0.03637908399105072,0.18084125220775604,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
16985,7776,2024-01-01 22:39:20,8,0.03626852110028267,0.19195091724395752,730;1644;757;1496;1691;1358;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;93;17;83;101;60;66;57
12543,6240,2024-01-01 22:13:44,8,0.03586208075284958,0.13427849113941193,726;1484;730;757;1382;1358;871;1144,UsNdMduwilliston726;UsNdMdudickinson1484;UsMTMduglendive730;UsMtMtu757;UsWaSpokane1382;USWaBellingham1358;UsWaCentralia871;UsWaSpokane1144,10;81;11;17;66;60;29;57
16752,7681,2024-01-01 22:37:45,8,0.03586132824420929,0.19605585932731628,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
17255,7844,2024-01-01 22:40:28,8,0.03578086942434311,0.17922210693359375,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
18231,8136,2024-01-01 22:45:20,8,0.03571544960141182,0.18417277932167053,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
12694,6313,2024-01-01 22:14:57,8,0.03565164655447006,0.16622500121593475,730;1644;1484;757;1496;1358;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;93;81;17;83;60;66;57
13414,6598,2024-01-01 22:19:42,8,0.035491809248924255,0.18331539630889893,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
17767,7973,2024-01-01 22:42:37,8,0.03533203899860382,0.18584756553173065,730;1484;757;1496;1691;1358;1382;1144,UsMTMduglendive730;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;81;17;83;101;60;66;57
12692,6312,2024-01-01 22:14:56,8,0.03483768552541733,0.16387316584587097,730;1644;1484;757;1496;1358;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;93;81;17;83;60;66;57
18215,8130,2024-01-01 22:45:14,8,0.03464699909090996,0.19350995123386383,726;730;757;1496;1691;1358;1382;1144,UsNdMduwilliston726;UsMTMduglendive730;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,10;11;17;83;101;60;66;57
12509,6232,2024-01-01 22:13:36,8,0.03381166234612465,0.10916806757450104,726;1484;730;757;1382;1358;871;1144,UsNdMduwilliston726;UsNdMdudickinson1484;UsMTMduglendive730;UsMtMtu757;UsWaSpokane1382;USWaBellingham1358;UsWaCentralia871;UsWaSpokane1144,10;81;11;17;66;60;29;57
17240,7841,2024-01-01 22:40:25,8,0.033672504127025604,0.16366741061210632,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
12484,6226,2024-01-01 22:13:30,8,0.03340400010347366,0.0893721953034401,726;1484;730;757;1382;1358;871;1144,UsNdMduwilliston726;UsNdMdudickinson1484;UsMTMduglendive730;UsMtMtu757;UsWaSpokane1382;USWaBellingham1358;UsWaCentralia871;UsWaSpokane1144,10;81;11;17;66;60;29;57
17156,7821,2024-01-01 22:40:05,8,0.03296781703829765,0.13837988674640656,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
17676,7952,2024-01-01 22:42:16,8,0.03293253481388092,0.16419672966003418,757;1644;1484;1496;1691;1358;1382;1144,UsMtMtu757;UsMtBillings1644;UsNdMdudickinson1484;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,17;93;81;83;101;60;66;57
12696,6314,2024-01-01 22:14:58,8,0.032701101154088974,0.14498183131217957,730;1644;1484;757;1496;1358;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;93;81;17;83;60;66;57
12479,6225,2024-01-01 22:13:29,8,0.03257710114121437,0.08725866675376892,726;1484;730;757;1382;1358;871;1144,UsNdMduwilliston726;UsNdMdudickinson1484;UsMTMduglendive730;UsMtMtu757;UsWaSpokane1382;USWaBellingham1358;UsWaCentralia871;UsWaSpokane1144,10;81;11;17;66;60;29;57
17591,7927,2024-01-01 22:41:51,8,0.032371886074543,0.1527017205953598,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
13413,6597,2024-01-01 22:19:41,8,0.03221157565712929,0.1599118858575821,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
13416,6600,2024-01-01 22:19:44,8,0.03193841502070427,0.15229885280132294,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
13415,6599,2024-01-01 22:19:43,8,0.031937744468450546,0.14400368928909302,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
17983,8047,2024-01-01 22:43:51,8,0.03173500671982765,0.16339483857154846,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
16821,7706,2024-01-01 22:38:10,8,0.03162846341729164,0.144173726439476,730;1644;1484;757;1496;1691;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;UsWaSpokane1382;UsWaSpokane1144,11;93;81;17;83;101;66;57
12536,6238,2024-01-01 22:13:42,8,0.03152799233794212,0.09306546300649643,726;1484;730;757;1382;1358;871;1144,UsNdMduwilliston726;UsNdMdudickinson1484;UsMTMduglendive730;UsMtMtu757;UsWaSpokane1382;USWaBellingham1358;UsWaCentralia871;UsWaSpokane1144,10;81;11;17;66;60;29;57
12492,6228,2024-01-01 22:13:32,8,0.031203825026750565,0.0816529169678688,726;1484;730;757;1382;1358;871;1144,UsNdMduwilliston726;UsNdMdudickinson1484;UsMTMduglendive730;UsMtMtu757;UsWaSpokane1382;USWaBellingham1358;UsWaCentralia871;UsWaSpokane1144,10;81;11;17;66;60;29;57
17230,7839,2024-01-01 22:40:23,8,0.030888250097632408,0.13929928839206696,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
16828,7712,2024-01-01 22:38:16,8,0.03084653429687023,0.14268095791339874,730;1644;1484;757;1496;1691;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;UsWaSpokane1382;UsWaSpokane1144,11;93;81;17;83;101;66;57
13247,6546,2024-01-01 22:18:50,8,0.030797041952610016,0.1421968638896942,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
12841,6384,2024-01-01 22:16:08,8,0.03030538745224476,0.14971433579921722,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
12690,6311,2024-01-01 22:14:55,8,0.030093174427747726,0.13351722061634064,730;1644;1484;757;1496;1358;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;93;81;17;83;60;66;57
17719,7962,2024-01-01 22:42:26,8,0.030084267258644104,0.13948456943035126,730;1484;757;1496;1691;1358;1382;1144,UsMTMduglendive730;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;81;17;83;101;60;66;57
12519,6234,2024-01-01 22:13:38,8,0.02976224385201931,0.07611437141895294,726;1484;730;757;1382;1358;871;1144,UsNdMduwilliston726;UsNdMdudickinson1484;UsMTMduglendive730;UsMtMtu757;UsWaSpokane1382;USWaBellingham1358;UsWaCentralia871;UsWaSpokane1144,10;81;11;17;66;60;29;57
18359,8183,2024-01-01 22:46:07,8,0.029731303453445435,0.12309861183166504,726;1484;730;757;1382;1691;1358;1144,UsNdMduwilliston726;UsNdMdudickinson1484;UsMTMduglendive730;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,10;81;11;17;66;101;60;57
13471,6619,2024-01-01 22:20:03,8,0.029703695327043533,0.11249586939811707,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
17576,7923,2024-01-01 22:41:47,8,0.029524635523557663,0.12644460797309875,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
15693,7344,2024-01-01 22:32:08,8,0.02898799628019333,0.14599701762199402,726;1644;757;1496;1358;1382;1144;1484,UsNdMduwilliston726;UsMtBillings1644;UsMtMtu757;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144;UsNdMdudickinson1484,10;93;17;83;60;66;57;81
14089,6849,2024-01-01 22:23:53,8,0.02888515219092369,0.10539039224386215,726;1644;757;1382;1358;1144;1484;730,UsNdMduwilliston726;UsMtBillings1644;UsMtMtu757;UsWaSpokane1382;USWaBellingham1358;UsWaSpokane1144;UsNdMdudickinson1484;UsMTMduglendive730,10;93;17;66;60;57;81;11
18338,8173,2024-01-01 22:45:57,8,0.02887209877371788,0.10915589332580566,730;1484;757;1496;1691;1358;1382;1144,UsMTMduglendive730;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;81;17;83;101;60;66;57
12688,6310,2024-01-01 22:14:54,8,0.028829827904701233,0.13026921451091766,730;1644;1484;757;1496;1358;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;93;81;17;83;60;66;57
13637,6659,2024-01-01 22:20:43,8,0.028758209198713303,0.11385871469974518,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
17724,7963,2024-01-01 22:42:27,8,0.028724243864417076,0.12820501625537872,730;1484;757;1496;1691;1358;1382;1144,UsMTMduglendive730;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;81;17;83;101;60;66;57
17159,7822,2024-01-01 22:40:06,8,0.02867562510073185,0.09644266217947006,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57
13029,6459,2024-01-01 22:17:23,8,0.028667839244008064,0.11478610336780548,730;1484;757;1496;1691;1358;1382;1144,UsMTMduglendive730;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;81;17;83;101;60;66;57
12432,6214,2024-01-01 22:13:18,8,0.028646940365433693,0.05597032979130745,726;1644;757;1382;871;1144;1484;730,UsNdMduwilliston726;UsMtBillings1644;UsMtMtu757;UsWaSpokane1382;UsWaCentralia871;UsWaSpokane1144;UsNdMdudickinson1484;UsMTMduglendive730,10;93;17;66;29;57;81;11
